book_id,tag_id
2373,24996
2373,30362
2373,4949
2373,5481
2373,2277
2373,23885
2373,22333
2373,21815
2373,25152
2373,25150
2373,21437
2373,31656
2373,18054
2373,24997
2373,8549
2373,18051
2373,9360
2373,21274
2373,9477
2373,32099
2373,6122
2373,5036
2373,25848
2373,547
2373,24517
2373,26657
2373,25151
2430,30574
2430,11743
2430,20939
2430,8717
2430,28696
2430,30358
2430,9221
2430,17863
2430,19352
2430,29076
2430,8517
2430,19354
2430,5207
2430,22743
2430,17857
2430,20994
2430,11557
2430,18045
2430,30386
2430,20989
2430,27199
2430,15169
2430,3371
2430,20926
2430,18790
2430,22753
2430,1691
2430,20849
2430,14064
2430,22944
2430,13962
2430,1554
2430,28685
2430,17864
2430,17860
2430,500
2430,2104
2430,22034
2430,22689
2430,21989
2430,30521
2430,8055
2430,8067
2430,30672
2430,3379
2430,8527
2430,1659
2430,4949
2430,1540
2430,21815
2430,26697
2430,2158
2430,14092
2430,9949
2430,503
2430,2071
2430,22732
2430,29511
2430,20353
2430,499
2430,22707
2430,20948
2430,8396
2430,21233
2430,33195
2430,33357
2430,20940
2430,20774
2430,13613
2430,28071
2430,11765
2430,4475
2430,32488
2430,25056
2430,28695
2430,6670
2430,20355
2430,22647
2430,25459
2430,30392
2430,20920
2430,27193
2430,1292
2430,32205
2430,505
2430,1262
2430,27514
2430,9361
2430,22800
2430,19353
2430,5373
2430,30842
2430,14755
2430,8818
2430,6673
2430,20976
2430,21040
2430,20891
2430,18441
2430,18506
2442,11305
2442,9565
2442,15048
2442,11743
2442,29568
2442,11557
2442,15067
2442,8717
2442,24136
2442,22743
2442,7725
2442,30574
2442,9221
2442,26785
2442,32623
2442,27199
2442,12680
2442,5207
2442,11590
2442,18886
2442,26636
2442,10197
2442,18045
2442,11370
2442,22753
2442,3389
2442,22034
2442,17213
2442,24960
2442,26897
2442,15060
2442,7756
2442,11152
2442,5751
2442,14361
2442,26842
2442,26771
2442,26837
2442,3392
2442,1691
2442,10644
2442,30521
2442,10210
2442,20774
2442,1642
2442,20849
2442,29011
2442,28300
2442,11376
2442,26774
2442,3371
2442,25151
2442,4021
2442,9551
2442,24138
2442,11352
2442,27403
2442,6122
2442,487
2442,5090
2442,11314
2442,12940
2442,27412
2442,10094
2442,28751
2442,11340
2442,22173
2442,23694
2442,3358
2442,15301
2442,13005
2442,32617
2442,33114
2442,25765
2442,5481
2442,9569
2442,923
2442,1659
2442,11290
2442,12663
2442,11351
2442,9572
2442,20104
2442,28335
2442,4859
2442,25152
2442,21989
2442,25167
2442,11773
2442,5776
2442,32439
2442,3379
2442,25148
2442,26816
2442,27401
2442,27230
2442,22689
2442,11148
2442,11658
2442,11396
2493,30574
2493,8717
2493,7457
2493,26837
2493,26771
2493,11743
2493,7404
2493,11557
2493,30464
2493,11305
2493,22743
2493,26894
2493,5207
2493,17213
2493,10059
2493,26785
2493,18367
2493,1691
2493,10064
2493,28610
2493,27398
2493,240
2493,22034
2493,10197
2493,509
2493,10210
2493,22753
2493,3389
2493,236
2493,5751
2493,7423
2493,26897
2493,30521
2493,3392
2493,10644
2493,18045
2493,20811
2493,11370
2493,26735
2493,7478
2493,9221
2493,1642
2493,26842
2493,13825
2493,251
2493,28300
2493,10094
2493,21989
2493,26816
2493,11590
2493,7417
2493,20849
2493,5776
2493,10093
2493,20774
2493,31859
2493,3371
2493,1659
2493,4949
2493,5090
2493,25114
2493,7422
2493,26774
2493,25151
2493,15169
2493,30635
2493,21815
2493,25150
2493,25152
2493,11376
2493,10658
2493,22025
2493,3379
2493,32586
2493,371
2493,10641
2493,22689
2493,254
2493,7433
2493,14467
2493,17217
2493,25167
2493,25149
2493,14821
2493,33114
2493,7308
2493,25153
2493,5775
2493,27405
2493,14487
2493,3358
2493,31430
2493,3377
2493,24051
2493,24960
2493,12700
2493,22639
2493,31155
2493,27403
2493,30444
2517,30574
2517,8717
2517,11743
2517,14487
2517,11557
2517,20939
2517,31324
2517,22743
2517,18367
2517,22034
2517,31325
2517,31331
2517,19961
2517,14467
2517,2938
2517,21989
2517,5207
2517,21656
2517,21662
2517,1416
2517,8055
2517,4949
2517,14552
2517,18326
2517,22753
2517,9221
2517,18045
2517,31505
2517,7457
2517,31133
2517,22507
2517,30521
2517,3216
2517,8517
2517,21660
2517,20849
2517,9477
2517,15858
2517,15888
2517,32586
2517,9484
2517,20774
2517,31140
2517,11590
2517,18318
2517,5051
2517,10197
2517,2928
2517,15424
2517,8067
2517,32799
2517,21665
2517,15169
2517,17213
2517,30672
2517,923
2517,25647
2517,12869
2517,21374
2517,31141
2517,350
2517,32798
2517,10644
2517,12948
2517,23471
2517,22912
2517,31330
2517,26126
2517,5105
2517,19524
2517,487
2517,2931
2517,20288
2517,8656
2517,3389
2517,14064
2517,30358
2517,3392
2517,3371
2517,20994
2517,10093
2517,20926
2517,18292
2517,22330
2517,3218
2517,21664
2517,31405
2517,27535
2517,18919
2517,7404
2517,10210
2517,8346
2517,11497
2517,941
2517,9336
2517,10932
2517,3027
2517,21659
2517,31326
2517,22577
2526,30574
2526,8717
2526,11743
2526,11557
2526,10059
2526,26837
2526,22743
2526,10064
2526,4949
2526,18367
2526,22034
2526,26771
2526,7457
2526,21989
2526,5207
2526,30521
2526,14821
2526,24012
2526,24009
2526,8055
2526,24051
2526,11590
2526,22753
2526,33777
2526,21662
2526,21656
2526,18045
2526,1416
2526,18326
2526,17213
2526,9221
2526,32586
2526,8067
2526,11497
2526,31133
2526,10197
2526,1642
2526,5051
2526,24019
2526,2768
2526,923
2526,1659
2526,18919
2526,11305
2526,26618
2526,20849
2526,11570
2526,31505
2526,20774
2526,3389
2526,33760
2526,12948
2526,18318
2526,26894
2526,28300
2526,27199
2526,31140
2526,10210
2526,9477
2526,3371
2526,3392
2526,7404
2526,30672
2526,21660
2526,30358
2526,20288
2526,26785
2526,11505
2526,22689
2526,9886
2526,16648
2526,16621
2526,9484
2526,8346
2526,21111
2526,23471
2526,487
2526,15424
2526,2104
2526,20282
2526,25506
2526,26735
2526,11978
2526,23171
2526,31141
2526,22009
2526,10932
2526,5481
2526,5090
2526,10093
2526,9638
2526,1128
2526,22330
2526,4461
2526,4765
2526,20939
2526,21665
2526,2766
2526,20279
2526,20731
2528,30574
2528,8717
2528,11743
2528,11557
2528,22743
2528,24009
2528,24012
2528,22034
2528,26618
2528,21656
2528,21989
2528,21662
2528,9221
2528,18919
2528,5207
2528,30521
2528,22753
2528,18326
2528,31133
2528,24019
2528,18045
2528,4949
2528,8067
2528,33777
2528,31140
2528,16621
2528,8055
2528,16648
2528,11590
2528,32586
2528,7457
2528,18367
2528,4461
2528,10197
2528,21660
2528,22009
2528,18318
2528,10939
2528,3631
2528,20849
2528,26138
2528,21111
2528,10932
2528,15424
2528,18361
2528,17213
2528,22352
2528,10210
2528,10093
2528,24014
2528,24021
2528,20774
2528,14064
2528,14764
2528,923
2528,31141
2528,18896
2528,28261
2528,33838
2528,25152
2528,22689
2528,20288
2528,10934
2528,1416
2528,31505
2528,5481
2528,5051
2528,21666
2528,24013
2528,11497
2528,5090
2528,21665
2528,11798
2528,18338
2528,24018
2528,33763
2528,33668
2528,11305
2528,25151
2528,27535
2528,12948
2528,10094
2528,20731
2528,25822
2528,23349
2528,14752
2528,22816
2528,22733
2528,487
2528,10862
2528,21659
2528,933
2528,25186
2528,24011
2528,33407
2528,33669
2528,24005
2528,21667
2528,24006
2528,24010
2530,30574
2530,11557
2530,11743
2530,14487
2530,24012
2530,7457
2530,24009
2530,24019
2530,26138
2530,18367
2530,240
2530,26618
2530,21656
2530,5207
2530,9221
2530,18361
2530,24014
2530,26735
2530,236
2530,22753
2530,261
2530,21989
2530,14467
2530,21662
2530,22034
2530,18919
2530,3631
2530,11590
2530,248
2530,25186
2530,15401
2530,251
2530,31140
2530,20849
2530,8055
2530,272
2530,12315
2530,24562
2530,24021
2530,16648
2530,10197
2530,32586
2530,923
2530,14552
2530,1416
2530,21660
2530,20774
2530,18045
2530,254
2530,31505
2530,5481
2530,7568
2530,11305
2530,7404
2530,10932
2530,25114
2530,4461
2530,18338
2530,24022
2530,24018
2530,24011
2530,19853
2530,16621
2530,21111
2530,26752
2530,9477
2530,25647
2530,16647
2530,17213
2530,14764
2530,18326
2530,10934
2530,9638
2530,21374
2530,14527
2530,1128
2530,30521
2530,14064
2530,12948
2530,10939
2530,22330
2530,11978
2530,21665
2530,20125
2530,21056
2530,24010
2530,22689
2530,11574
2530,5444
2530,8067
2530,1078
2530,26754
2530,14752
2530,473
2530,10499
2530,24013
2530,25151
2530,22352
2530,29525
2530,26753
2547,30574
2547,23831
2547,11557
2547,23471
2547,7457
2547,11743
2547,28384
2547,25647
2547,28341
2547,21689
2547,22743
2547,5207
2547,18367
2547,7404
2547,20811
2547,8717
2547,15626
2547,30521
2547,11590
2547,22753
2547,21773
2547,27095
2547,9221
2547,20849
2547,19961
2547,22034
2547,18045
2547,25674
2547,33664
2547,2104
2547,25685
2547,22689
2547,21989
2547,16841
2547,923
2547,20774
2547,10197
2547,10891
2547,10644
2547,17213
2547,23465
2547,27535
2547,2828
2547,30573
2547,24960
2547,15169
2547,1642
2547,32586
2547,11505
2547,23504
2547,17827
2547,11497
2547,28335
2547,10210
2547,20731
2547,7423
2547,15624
2547,25670
2547,27111
2547,5481
2547,18640
2547,14764
2547,10094
2547,33390
2547,5090
2547,11574
2547,31505
2547,20824
2547,23334
2547,25506
2547,4949
2547,11978
2547,11166
2547,24526
2547,32099
2547,30241
2547,32799
2547,15858
2547,15642
2547,25152
2547,33777
2547,18292
2547,15392
2547,28400
2547,23821
2547,2835
2547,5444
2547,22545
2547,30590
2547,21009
2547,17069
2547,3389
2547,20282
2547,1416
2547,23171
2547,10169
2547,23510
2547,23816
2547,17825
2547,33663
2612,30574
2612,8717
2612,21689
2612,21773
2612,5951
2612,24526
2612,11557
2612,28052
2612,26816
2612,10245
2612,22743
2612,27095
2612,5207
2612,3389
2612,19294
2612,23471
2612,3392
2612,4949
2612,30521
2612,28031
2612,17780
2612,18045
2612,27111
2612,3371
2612,23334
2612,8683
2612,18987
2612,1642
2612,22753
2612,28009
2612,9221
2612,5963
2612,17213
2612,3377
2612,30755
2612,32766
2612,19039
2612,20849
2612,28046
2612,20774
2612,14552
2612,3379
2612,21685
2612,24493
2612,32586
2612,10316
2612,10197
2612,3358
2612,30756
2612,21739
2612,1416
2612,24407
2612,22689
2612,10304
2612,28032
2612,10210
2612,12940
2612,10644
2612,27535
2612,23931
2612,31505
2612,27089
2612,10891
2612,11978
2612,23996
2612,12954
2612,24410
2612,1669
2612,22545
2612,15686
2612,7879
2612,10700
2612,4197
2612,23980
2612,26735
2612,5481
2612,30339
2612,24545
2612,28030
2612,6262
2612,30620
2612,1713
2612,9477
2612,15169
2612,1668
2612,20159
2612,23343
2612,9375
2612,5971
2612,11743
2612,5444
2612,16651
2612,13264
2612,11590
2612,17807
2612,4200
2612,14064
2612,25242
2612,22556
2612,15024
2615,30574
2615,8717
2615,5951
2615,21689
2615,15604
2615,10700
2615,19039
2615,29434
2615,21773
2615,17780
2615,5963
2615,11557
2615,28800
2615,10245
2615,30521
2615,30620
2615,28594
2615,28596
2615,22743
2615,24397
2615,10698
2615,19294
2615,32766
2615,29418
2615,3389
2615,4670
2615,27095
2615,6262
2615,5990
2615,9221
2615,17213
2615,24407
2615,24394
2615,6010
2615,18045
2615,6013
2615,19546
2615,28693
2615,11937
2615,20731
2615,25506
2615,24526
2615,23792
2615,17807
2615,3371
2615,27111
2615,30755
2615,26816
2615,32775
2615,10197
2615,28580
2615,8491
2615,27535
2615,19524
2615,15758
2615,24410
2615,5975
2615,5979
2615,9318
2615,5988
2615,6001
2615,22753
2615,32586
2615,3358
2615,23334
2615,30551
2615,21739
2615,6016
2615,5984
2615,20774
2615,31505
2615,10316
2615,5971
2615,5986
2615,12329
2615,4418
2615,5207
2615,3392
2615,22689
2615,26735
2615,5510
2615,21487
2615,1416
2615,24338
2615,28904
2615,23353
2615,10256
2615,5966
2615,16287
2615,6578
2615,5943
2615,8496
2615,27089
2615,22330
2615,6005
2615,31595
2615,194
2615,25505
2615,16288
2615,32778
2623,30574
2623,8717
2623,7457
2623,11743
2623,11557
2623,7404
2623,5207
2623,22743
2623,18367
2623,14487
2623,26735
2623,7423
2623,22034
2623,509
2623,17213
2623,5751
2623,22753
2623,6622
2623,11590
2623,31859
2623,240
2623,9468
2623,14467
2623,7478
2623,5776
2623,25114
2623,10644
2623,9221
2623,26138
2623,21989
2623,14370
2623,10641
2623,12315
2623,10658
2623,30521
2623,20849
2623,236
2623,7417
2623,18045
2623,26256
2623,20774
2623,26740
2623,7852
2623,1642
2623,3389
2623,3392
2623,7422
2623,15169
2623,1659
2623,10210
2623,24960
2623,30635
2623,10197
2623,18326
2623,20811
2623,251
2623,4949
2623,29716
2623,1416
2623,5746
2623,18318
2623,31505
2623,22689
2623,12948
2623,5775
2623,9886
2623,4514
2623,3371
2623,26251
2623,5090
2623,33114
2623,30573
2623,25761
2623,3358
2623,22330
2623,26754
2623,29316
2623,2104
2623,10657
2623,17217
2623,14764
2623,26246
2623,26752
2623,30860
2623,31430
2623,22352
2623,25191
2623,4021
2623,11505
2623,9477
2623,5444
2623,32586
2623,18292
2623,14064
2623,10094
2623,254
2623,9638
2623,7563
2623,11765
2623,31535
2657,7457
2657,11557
2657,30574
2657,7404
2657,14487
2657,22743
2657,26735
2657,7563
2657,11590
2657,18367
2657,33114
2657,8717
2657,4949
2657,25114
2657,14467
2657,22034
2657,22753
2657,24960
2657,2104
2657,26740
2657,12315
2657,30521
2657,7852
2657,14370
2657,11743
2657,2277
2657,7423
2657,2313
2657,11505
2657,32989
2657,24609
2657,1642
2657,240
2657,21989
2657,30573
2657,11497
2657,20774
2657,1659
2657,18326
2657,25438
2657,9886
2657,18045
2657,25151
2657,10644
2657,923
2657,24624
2657,12948
2657,20282
2657,28204
2657,20849
2657,24840
2657,9221
2657,27535
2657,26754
2657,25765
2657,15169
2657,1128
2657,25191
2657,20824
2657,3389
2657,7417
2657,2312
2657,6828
2657,5090
2657,14552
2657,3885
2657,25011
2657,7422
2657,3392
2657,236
2657,17213
2657,26752
2657,30860
2657,20731
2657,7478
2657,18318
2657,25761
2657,3371
2657,8517
2657,30590
2657,11491
2657,22689
2657,11221
2657,24807
2657,25152
2657,29716
2657,5051
2657,13992
2657,8055
2657,25150
2657,20939
2657,31656
2657,32586
2657,2287
2657,2106
2657,11574
2657,251
2657,26256
2657,10197
2657,24997
2666,30574
2666,11743
2666,11557
2666,7457
2666,240
2666,18367
2666,22743
2666,22034
2666,8055
2666,8717
2666,8067
2666,236
2666,5207
2666,21437
2666,18326
2666,2277
2666,22753
2666,9221
2666,251
2666,21989
2666,12948
2666,18045
2666,15048
2666,26636
2666,254
2666,2313
2666,923
2666,4949
2666,248
2666,30672
2666,22111
2666,473
2666,1416
2666,17213
2666,7404
2666,20288
2666,261
2666,30521
2666,3371
2666,18318
2666,30937
2666,3389
2666,31656
2666,9886
2666,21438
2666,20849
2666,1659
2666,3392
2666,2312
2666,3358
2666,21384
2666,8517
2666,272
2666,11590
2666,2271
2666,20282
2666,33104
2666,32586
2666,23931
2666,2104
2666,1642
2666,11937
2666,10197
2666,23993
2666,18292
2666,24807
2666,20279
2666,2294
2666,31505
2666,11834
2666,28014
2666,5090
2666,14764
2666,14487
2666,5951
2666,20547
2666,20774
2666,22689
2666,2335
2666,7478
2666,9477
2666,15067
2666,11776
2666,10644
2666,30358
2666,275
2666,7725
2666,8346
2666,17721
2666,7335
2666,20824
2666,22545
2666,28751
2666,13759
2666,8070
2666,21869
2666,17857
2666,930
2666,5444
2666,25149
2677,30574
2677,11743
2677,15048
2677,26636
2677,7404
2677,21689
2677,18367
2677,261
2677,236
2677,240
2677,10891
2677,11557
2677,15808
2677,22743
2677,23471
2677,21773
2677,392
2677,15798
2677,23931
2677,251
2677,272
2677,27669
2677,15067
2677,26735
2677,5207
2677,248
2677,23909
2677,14552
2677,14370
2677,9221
2677,7457
2677,7423
2677,10658
2677,10886
2677,254
2677,22753
2677,1642
2677,14467
2677,25114
2677,7422
2677,5751
2677,30521
2677,18292
2677,5776
2677,356
2677,20849
2677,10644
2677,20731
2677,30635
2677,28014
2677,15817
2677,8717
2677,11590
2677,18326
2677,32586
2677,7478
2677,12315
2677,26740
2677,25171
2677,7725
2677,15060
2677,7417
2677,10657
2677,31535
2677,15816
2677,24960
2677,18318
2677,14487
2677,271
2677,2690
2677,7668
2677,7658
2677,12680
2677,10245
2677,5775
2677,29716
2677,7472
2677,8573
2677,15057
2677,20725
2677,5090
2677,22689
2677,18045
2677,17213
2677,10197
2677,12948
2677,10210
2677,1659
2677,24447
2677,19524
2677,267
2677,23831
2677,30860
2677,5746
2677,28009
2677,25110
2677,12290
2677,25161
2677,273
2677,365
2696,23831
2696,30574
2696,7404
2696,11557
2696,26735
2696,27669
2696,14487
2696,7423
2696,26256
2696,25114
2696,14370
2696,9221
2696,14552
2696,5751
2696,5776
2696,14467
2696,12315
2696,7478
2696,26740
2696,7668
2696,7422
2696,10641
2696,30521
2696,7457
2696,1642
2696,26251
2696,327
2696,10658
2696,26246
2696,5775
2696,7417
2696,15048
2696,8717
2696,1659
2696,1137
2696,25191
2696,19674
2696,25761
2696,26257
2696,13207
2696,26754
2696,22034
2696,26752
2696,5746
2696,23040
2696,15169
2696,31505
2696,30635
2696,19958
2696,11305
2696,32586
2696,3885
2696,24960
2696,22689
2696,18292
2696,31535
2696,17213
2696,6657
2696,10657
2696,30573
2696,29716
2696,18326
2696,14764
2696,26636
2696,19973
2696,21374
2696,19673
2696,12948
2696,23349
2696,5444
2696,25647
2696,1691
2696,18318
2696,31514
2696,5090
2696,10932
2696,1511
2696,13613
2696,7725
2696,21815
2696,25171
2696,31430
2696,11765
2696,10197
2696,26247
2696,9477
2696,7438
2696,11590
2696,3371
2696,2690
2696,5153
2696,20731
2696,3389
2696,1416
2696,9638
2696,30860
2696,13214
2696,30073
2696,22944
2696,15067
2715,14552
2715,21689
2715,30574
2715,21773
2715,12175
2715,26816
2715,11557
2715,14467
2715,22743
2715,3389
2715,19949
2715,4949
2715,32796
2715,1416
2715,8209
2715,3371
2715,12228
2715,18045
2715,3392
2715,5207
2715,30755
2715,30521
2715,17213
2715,12186
2715,12252
2715,30756
2715,8717
2715,10197
2715,9484
2715,9477
2715,19948
2715,10245
2715,32586
2715,12255
2715,21739
2715,30693
2715,22753
2715,31505
2715,8683
2715,9221
2715,19944
2715,12243
2715,12208
2715,1642
2715,3358
2715,21766
2715,5051
2715,12950
2715,26510
2715,22689
2715,3377
2715,12868
2715,21815
2715,21374
2715,12182
2715,21788
2715,21803
2715,20849
2715,21712
2715,12213
2715,20774
2715,25562
2715,5951
2715,22330
2715,8346
2715,21685
2715,2705
2715,10210
2715,25506
2715,21195
2715,12869
2715,28740
2715,12200
2715,26735
2715,19524
2715,32785
2715,23931
2715,14601
2715,14622
2715,21187
2715,25151
2715,31155
2715,9638
2715,14134
2715,14544
2715,14585
2715,21501
2715,14631
2715,18054
2715,3379
2715,18051
2715,12954
2715,28052
2715,32080
2715,14520
2715,8150
2715,1668
2715,8636
2715,12955
2715,19943
2743,30574
2743,8717
2743,21689
2743,4605
2743,19733
2743,21773
2743,5207
2743,3611
2743,11557
2743,19742
2743,22743
2743,24526
2743,1499
2743,9012
2743,6786
2743,31265
2743,27199
2743,4615
2743,9221
2743,4594
2743,1642
2743,33114
2743,31264
2743,22753
2743,19738
2743,12413
2743,20774
2743,11743
2743,29927
2743,15626
2743,18045
2743,4611
2743,29045
2743,15169
2743,5090
2743,20849
2743,11221
2743,26459
2743,21989
2743,9886
2743,27095
2743,4600
2743,22034
2743,17213
2743,4561
2743,25423
2743,5180
2743,3596
2743,31261
2743,6857
2743,30521
2743,5444
2743,4587
2743,4568
2743,27535
2743,14064
2743,32586
2743,3608
2743,19749
2743,2158
2743,24517
2743,28038
2743,31250
2743,24493
2743,32989
2743,6828
2743,8055
2743,22545
2743,4949
2743,28052
2743,1629
2743,7484
2743,4617
2743,6784
2743,31152
2743,10197
2743,14764
2743,25438
2743,12940
2743,11978
2743,3614
2743,19735
2743,5481
2743,19786
2743,29401
2743,31254
2743,15642
2743,31270
2743,9007
2743,14370
2743,22944
2743,20125
2743,5332
2743,9602
2743,14187
2743,27556
2743,8517
2743,25630
2743,25192
2743,32657
2744,30574
2744,11305
2744,8717
2744,11743
2744,11557
2744,31617
2744,22743
2744,21024
2744,21308
2744,5207
2744,26785
2744,3389
2744,3392
2744,15048
2744,17213
2744,3371
2744,12785
2744,1642
2744,9221
2744,26837
2744,11370
2744,18045
2744,8055
2744,26771
2744,26897
2744,22034
2744,22753
2744,18886
2744,18919
2744,29011
2744,30521
2744,10197
2744,1659
2744,1691
2744,15067
2744,11590
2744,3379
2744,28300
2744,22973
2744,20774
2744,10210
2744,3358
2744,3377
2744,21989
2744,26842
2744,5751
2744,12680
2744,20287
2744,13320
2744,20849
2744,7725
2744,10644
2744,4949
2744,33114
2744,5090
2744,11376
2744,26774
2744,14821
2744,32586
2744,27199
2744,27412
2744,15169
2744,8067
2744,22689
2744,5832
2744,11503
2744,1416
2744,27403
2744,18367
2744,617
2744,24960
2744,25151
2744,15060
2744,25152
2744,25150
2744,25153
2744,25149
2744,8066
2744,11340
2744,12948
2744,12161
2744,5481
2744,10093
2744,27398
2744,14064
2744,11221
2744,25148
2744,26894
2744,21011
2744,10641
2744,18284
2744,11388
2744,11978
2744,11314
2744,10094
2744,12940
2744,8938
2744,31505
2744,29316
2744,30667
2748,30574
2748,11557
2748,11743
2748,15048
2748,22743
2748,8055
2748,8717
2748,6184
2748,22034
2748,5207
2748,18367
2748,8067
2748,9221
2748,15067
2748,29434
2748,9802
2748,11590
2748,12948
2748,6178
2748,21989
2748,18326
2748,12680
2748,18045
2748,21689
2748,7946
2748,30521
2748,7725
2748,18292
2748,29418
2748,6216
2748,6195
2748,8381
2748,10644
2748,18318
2748,6186
2748,22753
2748,20279
2748,5951
2748,26636
2748,487
2748,24960
2748,20774
2748,22689
2748,2277
2748,12940
2748,1416
2748,617
2748,6189
2748,15169
2748,17213
2748,923
2748,10210
2748,1659
2748,12663
2748,13759
2748,6190
2748,23991
2748,20288
2748,25149
2748,31505
2748,26837
2748,5481
2748,28064
2748,10753
2748,19951
2748,1128
2748,20849
2748,5090
2748,9477
2748,8683
2748,25234
2748,25151
2748,30573
2748,2106
2748,1642
2748,25822
2748,25145
2748,6185
2748,6187
2748,7935
2748,496
2748,11505
2748,11497
2748,27535
2748,25150
2748,11579
2748,12600
2748,31656
2748,5427
2748,26771
2748,6122
2748,12868
2748,8069
2748,3297
2748,23970
2748,27011
2748,27776
2748,11801
2748,31715
2748,27775
2767,30574
2767,8717
2767,14552
2767,21689
2767,21773
2767,11557
2767,23931
2767,2305
2767,22743
2767,5207
2767,14467
2767,23909
2767,17213
2767,7457
2767,30755
2767,25562
2767,31647
2767,18045
2767,30521
2767,2277
2767,1416
2767,22753
2767,28025
2767,2271
2767,31505
2767,30756
2767,23040
2767,28052
2767,10304
2767,3389
2767,26735
2767,9221
2767,3392
2767,31656
2767,31528
2767,22330
2767,21739
2767,14557
2767,14612
2767,32586
2767,10197
2767,9477
2767,20849
2767,10210
2767,24807
2767,20774
2767,30693
2767,32130
2767,23923
2767,3371
2767,9484
2767,1511
2767,8683
2767,31414
2767,22689
2767,21374
2767,3358
2767,21685
2767,10245
2767,21712
2767,14764
2767,1642
2767,10316
2767,21766
2767,21803
2767,15169
2767,12315
2767,23157
2767,21788
2767,14370
2767,14520
2767,5444
2767,14622
2767,11590
2767,24960
2767,30573
2767,27556
2767,26816
2767,28740
2767,28046
2767,2335
2767,25114
2767,23471
2767,4949
2767,14573
2767,21869
2767,10644
2767,7404
2767,25506
2767,1559
2767,14572
2767,29388
2767,14625
2767,28031
2767,923
2767,20731
2767,24338
2767,23349
2767,22733
2767,32099
2784,30574
2784,8717
2784,21689
2784,23471
2784,11557
2784,21773
2784,2938
2784,10891
2784,3027
2784,23535
2784,9318
2784,30258
2784,22743
2784,3106
2784,2982
2784,14552
2784,8573
2784,30521
2784,5207
2784,8683
2784,26735
2784,24526
2784,3169
2784,11590
2784,1732
2784,25562
2784,1511
2784,3001
2784,3120
2784,22753
2784,5751
2784,32586
2784,20849
2784,18045
2784,7668
2784,461
2784,19623
2784,8680
2784,31957
2784,9221
2784,20774
2784,923
2784,10886
2784,10644
2784,8491
2784,2955
2784,31954
2784,2970
2784,2998
2784,7457
2784,5090
2784,18367
2784,25114
2784,30755
2784,11665
2784,11906
2784,31951
2784,12315
2784,31535
2784,24960
2784,25153
2784,32099
2784,32080
2784,10304
2784,2867
2784,3084
2784,1063
2784,14764
2784,23931
2784,25773
2784,2967
2784,27132
2784,2950
2784,8471
2784,15169
2784,25000
2784,30756
2784,134
2784,2705
2784,3179
2784,13535
2784,22313
2784,25152
2784,30551
2784,20731
2784,21766
2784,26816
2784,21685
2784,19625
2784,3076
2784,31514
2784,8571
2784,31952
2784,1713
2784,7316
2784,28854
2784,12420
2784,5444
2784,21487
2784,836
2794,30574
2794,11743
2794,11557
2794,7457
2794,8717
2794,18367
2794,22743
2794,2277
2794,22034
2794,24080
2794,240
2794,2313
2794,20939
2794,5207
2794,8055
2794,18326
2794,236
2794,24083
2794,923
2794,22753
2794,21989
2794,18318
2794,7404
2794,18045
2794,2312
2794,1416
2794,4949
2794,24694
2794,26636
2794,30521
2794,8067
2794,30445
2794,24060
2794,251
2794,12948
2794,31656
2794,26735
2794,261
2794,31535
2794,15048
2794,6131
2794,450
2794,20849
2794,30573
2794,18292
2794,24960
2794,30672
2794,7668
2794,11590
2794,17213
2794,1659
2794,20282
2794,22025
2794,9221
2794,10644
2794,8020
2794,30325
2794,20279
2794,20288
2794,31505
2794,23960
2794,2271
2794,248
2794,12315
2794,32586
2794,25148
2794,254
2794,22027
2794,24062
2794,12940
2794,30860
2794,2104
2794,10197
2794,19835
2794,25149
2794,25114
2794,9484
2794,31514
2794,30463
2794,20774
2794,15169
2794,25152
2794,7423
2794,26837
2794,27656
2794,5481
2794,25150
2794,7725
2794,2294
2794,1642
2794,25506
2794,2098
2794,5090
2794,9477
2794,27666
2794,25151
2794,10210
2794,32686
2794,6046
2794,24044
2839,30574
2839,11557
2839,33114
2839,11743
2839,6953
2839,8717
2839,11305
2839,7457
2839,6857
2839,32989
2839,6888
2839,6828
2839,6895
2839,19974
2839,5207
2839,25438
2839,17124
2839,21457
2839,22743
2839,26735
2839,6838
2839,6960
2839,7404
2839,17129
2839,12600
2839,16799
2839,6914
2839,6920
2839,1691
2839,6829
2839,16805
2839,7852
2839,25114
2839,9147
2839,33165
2839,8055
2839,19983
2839,6976
2839,21470
2839,18851
2839,11590
2839,22753
2839,30521
2839,3885
2839,22034
2839,12315
2839,6597
2839,26740
2839,24960
2839,33012
2839,6847
2839,18045
2839,9221
2839,17090
2839,21459
2839,21447
2839,6977
2839,21474
2839,20774
2839,33124
2839,26459
2839,20849
2839,15169
2839,9886
2839,2104
2839,25436
2839,29452
2839,6909
2839,25034
2839,17213
2839,7484
2839,3677
2839,18367
2839,6866
2839,10397
2839,3392
2839,6973
2839,10404
2839,6949
2839,3389
2839,30573
2839,28525
2839,21989
2839,11505
2839,5090
2839,22689
2839,5036
2839,32586
2839,33023
2839,11497
2839,20570
2839,25191
2839,20547
2839,8067
2839,4949
2839,3371
2839,20785
2839,17086
2839,33150
2839,27535
2865,30574
2865,14487
2865,11743
2865,11557
2865,14467
2865,2938
2865,7457
2865,8717
2865,5207
2865,4949
2865,26138
2865,22743
2865,14552
2865,1642
2865,1659
2865,22034
2865,18367
2865,22753
2865,21989
