user_id,book_id
372,6317
372,467
448,6177
966,977
966,36
966,177
966,55
966,100
966,32
966,213
966,1214
966,1167
966,371
966,1283
966,360
966,4672
966,1910
966,113
966,493
966,3469
914,688
914,498
914,38
914,6317
914,2357
36,1077
280,754
647,4363
807,5097
192,17
60,8071
966,9022
431,2534
947,22
996,55
594,4983
368,2079
368,2757
783,81
783,142
596,126
638,7079
818,943
418,1167
656,1133
202,3360
202,1
891,2860
788,2038
26,508
838,5127
119,103
119,398
119,38
119,4092
119,1640
119,548
119,473
119,254
119,195
119,586
119,182
562,2284
961,5326
143,5078
119,6674
674,8277
191,82
394,4848
788,1640
788,1300
427,261
715,5766
200,457
641,7449
280,225
280,119
638,709
887,2085
338,60
667,1316
422,3308
422,4740
422,3603
422,45
960,6216
422,122
422,8
662,195
36,631
36,652
36,624
36,724
36,748
914,2860
914,6575
448,2156
448,2632
448,503
448,3133
448,5498
448,5341
448,5560
448,429
717,1406
591,3590
471,301
471,213
471,1160
937,70
937,2968
29,4394
394,374
219,8329
384,1021
36,612
431,100
471,4079
984,1557
984,1238
984,1739
653,4181
674,1214
400,142
400,101
400,9173
400,181
400,5452
400,1011
556,80
952,903
952,31
30,5907
30,1094
30,6828
641,2085
719,869
162,7001
996,312
280,3792
826,7774
890,4018
280,3582
162,7259
873,3724
960,4062
246,709
952,50
952,94
952,65
952,222
865,870
826,1025
556,95
279,1060
556,576
556,478
556,778
556,1783
556,456
382,8127
701,3456
10,5556
211,3411
949,1344
949,81
949,1515
949,1145
826,4013
173,1344
523,4504
523,3600
523,6954
523,8523
817,167
996,1367
646,2480
646,3983
162,3586
84,6726
970,1293
259,2085
150,5420
618,3062
880,5101
959,8277
323,193
323,1618
472,3897
960,311
186,1060
664,9961
853,1689
853,424
853,7496
853,2029
853,104
853,779
853,2809
853,195
853,1605
853,3351
853,1676
853,47
853,2854
989,597
36,741
119,435
119,73
471,1411
913,1978
471,87
594,6216
394,4454
394,2969
200,5613
382,4622
382,4939
471,5890
131,1973
382,4520
615,22
471,7020
887,584
826,3905
853,4969
696,973
943,2357
943,550
471,5313
471,4827
244,1738
943,1158
943,6333
943,263
943,93
943,89
65,4369
65,2011
65,484
65,122
65,819
873,3268
817,743
200,1441
183,77
359,2085
733,2627
126,3505
126,3523
126,5399
910,3092
54,867
684,723
949,256
989,9973
910,4100
910,1094
910,572
910,2440
910,5202
72,930
72,943
72,1923
72,2579
910,51
531,2128
531,1465
947,7175
192,1
664,6546
664,225
394,1800
434,5925
161,1361
280,3602
481,9793
481,2210
643,2439
494,6242
119,541
975,355
818,208
447,867
447,16
447,140
447,98
447,178
554,2979
554,911
788,1796
788,6413
788,1072
788,1101
788,20
788,3113
788,802
788,1039
788,4227
788,3516
788,5696
788,396
788,791
788,3574
788,1579
788,7678
788,4400
433,2000
182,140
552,1
664,8348
817,409
126,3417
704,3622
524,1405
403,127
17,1344
332,3307
332,3504
119,732
471,3179
953,5018
152,5498
67,1256
400,47
491,4622
953,665
909,316
451,13
451,202
451,10
143,40
451,5390
451,2282
451,781
451,4343
451,355
892,2449
515,8640
552,3338
552,6607
552,6620
552,6535
937,92
937,201
937,3579
9,672
823,192
874,1595
431,9966
124,471
124,451
670,2630
630,336
383,81
383,8816
120,2187
120,3508
294,467
294,131
294,659
294,62
643,47
372,371
372,119
891,127
67,4527
67,1911
989,1481
656,4502
630,1292
191,323
191,2926
357,8294
719,816
554,8103
554,7893
630,62
630,519
394,4100
402,3780
402,6931
818,8497
124,1073
630,918
630,3440
874,6588
901,16
524,5067
524,5960
126,4509
630,38
630,501
182,46
14,493
14,1179
823,93
795,4666
372,4473
351,2079
185,127
280,486
146,8547
66,744
733,1481
521,1657
910,621
481,3683
759,13
759,117
181,4602
989,4356
962,5378
558,665
146,2524
447,4391
908,8508
351,4520
759,126
759,450
653,8306
82,98
82,5634
126,5779
641,1657
630,153
630,134
145,2051
145,212
957,92
145,268
145,534
145,2498
145,1083
913,2953
26,5091
821,2290
821,2543
14,5537
874,482
638,35
14,3683
133,25
484,1378
186,5395
186,231
186,457
253,268
253,1
253,572
119,40
429,677
429,2268
429,4401
429,592
989,1136
893,929
883,820
883,283
883,4383
883,3638
883,442
630,151
188,3581
188,485
188,1041
188,5327
188,8289
188,3763
664,1783
664,7836
655,101
655,33
655,140
211,572
355,14
719,3812
325,1238
325,1136
325,306
325,405
908,2736
325,71
325,132
325,114
325,495
325,467
325,2451
244,2543
244,4972
561,2679
638,9631
60,3412
667,7559
667,4039
667,2085
667,6049
208,20
875,142
875,140
275,2188
275,4316
275,2274
275,2025
275,476
275,122
275,595
275,5
275,372
275,29
635,35
635,378
960,4385
350,1
949,178
949,869
949,284
949,9715
751,140
245,6216
629,1839
181,2644
181,1845
756,1086
756,4656
756,2090
874,4155
280,4970
884,9768
621,16
621,142
350,441
823,3409
823,73
823,1917
823,1693
481,276
690,2543
970,495
970,6895
490,272
490,6750
490,265
490,3581
621,682
41,7486
46,8479
811,1845
828,2035
817,142
892,94
302,451
910,2035
508,7248
662,5231
910,124
972,10
41,5574
949,2035
949,1644
949,92
949,47
949,508
949,95
949,1316
949,534
508,5284
508,3339
508,9900
949,927
949,1852
949,4126
777,2035
884,424
669,195
664,5088
185,2346
75,1005
29,550
626,39
862,2543
233,2035
481,2440
186,764
558,3219
319,666
319,718
892,10
833,395
655,124
41,1766
394,1911
436,103
436,22
436,398
436,2079
436,3929
436,1121
436,2403
668,867
668,3555
668,2598
573,121
949,9621
41,727
431,4970
662,4538
166,1087
166,831
166,793
166,312
166,2495
739,33
739,62
739,125
739,804
739,879
739,1167
739,984
739,640
739,84
739,104
739,3551
739,1714
739,3311
739,47
962,217
594,494
594,268
594,4509
662,2598
662,4335
892,929
150,8717
807,1680
807,4308
594,4711
594,3048
594,9862
594,816
552,194
552,7606
26,5550
26,3207
26,1796
26,7970
293,3129
905,514
902,7770
902,916
902,1021
719,1136
119,1576
949,435
949,2162
46,584
660,2268
339,990
685,7227
874,4412
524,8165
591,4755
591,5116
458,142
458,47
458,270
795,5551
280,440
984,7486
984,6012
241,1467
222,20
222,3361
759,229
759,177
759,109
759,81
759,516
759,41
759,3837
759,486
57,1061
759,94
759,191
759,230
759,200
759,769
630,2035
433,2784
669,754
902,11
902,399
902,461
902,614
902,2403
902,1250
902,1068
318,2449
807,6943
807,7473
166,229
166,58
166,177
166,265
166,461
166,273
166,416
166,663
433,1672
433,754
351,208
351,2841
962,1657
244,7035
120,4220
594,5127
594,6191
708,3388
708,2809
708,3590
708,7416
573,1294
573,3296
573,2000
140,4509
604,1917
927,943
621,5095
621,4337
621,7454
621,9907
621,654
789,463
789,4925
621,1094
621,3585
621,4996
127,2186
127,764
719,3180
128,440
392,7590
874,287
985,801
838,1657
280,2543
777,1090
368,8007
621,1316
471,613
471,20
186,501
727,4348
727,94
727,284
727,1444
151,31
151,1856
151,522
458,39
838,304
67,1509
823,1491
823,1745
823,4492
527,584
527,1
211,357
292,208
250,16
250,256
250,113
186,5104
527,801
527,1657
527,8940
759,323
759,36
471,208
471,1851
471,124
471,2449
471,2496
471,162
471,872
641,2449
394,638
49,754
439,734
598,249
598,587
598,5070
598,2236
598,1283
598,6156
598,427
598,1783
598,4715
598,1025
371,7026
84,2543
152,4160
668,7486
899,124
899,3472
263,654
294,9999
789,2085
977,2253
836,3160
838,374
54,333
54,654
181,5325
730,4520
730,258
730,8816
730,1872
730,8545
730,6549
598,3751
222,1710
222,1460
170,985
484,103
440,968
838,115
440,605
440,424
891,5088
440,38
440,1892
440,4842
440,265
927,2742
471,6569
471,1796
471,8457
471,1670
471,144
67,548
67,1824
67,2152
67,2402
494,1161
352,6353
371,1519
668,2736
46,124
119,4168
630,9559
67,5872
448,3421
39,7569
211,9834
400,1337
140,801
621,291
185,31
671,140
305,1969
339,421
152,1334
435,9246
985,6177
14,3581
14,5076
351,1909
494,3417
671,95
189,40
189,32
436,5935
436,5948
661,915
305,1121
902,232
382,1094
950,1083
823,396
394,6892
394,2914
874,249
874,8348
985,7774
246,8846
326,1879
629,201
629,181
441,1506
441,775
392,421
392,1361
185,4155
789,46
608,779
135,104
135,193
135,127
135,217
15,1491
15,5210
494,1256
269,1334
101,3788
135,1528
135,3111
135,3771
135,211
135,1069
135,994
135,2186
135,1552
135,3844
135,4140
135,4811
151,2025
295,354
277,446
941,4059
941,124
941,16
941,31
661,6169
617,2186
67,654
469,106
896,1529
565,2931
838,1777
849,7777
638,7952
507,754
970,106
339,2414
536,1738
374,47
374,611
374,1895
374,4473
374,1360
374,441
508,7223
759,5167
759,39
625,7783
109,5908
109,658
109,4828
520,1888
120,522
119,1667
902,2035
902,8039
641,654
927,5348
975,106
975,5506
975,8754
975,369
975,103
565,1761
387,3007
708,3703
708,9263
101,2346
902,174
291,2084
493,13
916,2441
351,7233
919,654
910,275
877,43
332,421
332,968
332,1851
129,2727
823,9544
192,9484
192,6028
371,1848
371,71
371,699
698,2079
708,125
708,15
708,37
708,7
708,184
708,158
708,335
708,416
708,373
708,1938
708,1258
708,1662
292,9594
292,9013
524,7551
356,3238
67,211
422,638
119,3512
643,192
643,584
643,187
643,182
461,3578
643,65
233,7715
144,3124
360,484
46,2543
29,256
29,31
371,2487
101,2321
421,3946
910,2953
67,355
191,70
543,1039
705,442
192,2539
573,1557
573,1657
795,9013
989,124
873,147
661,2513
509,4487
192,6436
509,486
509,2917
509,4497
509,2253
509,9794
509,2068
509,212
509,1060
615,327
615,9013
166,3718
166,1196
166,1530
166,2980
166,4925
166,2338
166,3206
166,43
166,89
884,9514
884,140
884,5347
891,295
891,2500
471,1892
471,6216
332,1309
910,4081
628,39
902,124
902,166
151,3794
828,217
862,6907
902,137
873,6471
241,1115
54,2368
54,8693
807,9627
234,40
326,697
754,2359
754,8449
754,144
481,5506
360,1121
633,9
29,771
867,6401
867,3645
867,7774
541,8163
913,2162
144,658
664,3638
892,5418
144,5851
144,3785
144,130
144,1310
325,550
440,3757
478,5920
478,8397
886,2736
886,2107
886,3268
193,690
478,1
478,8171
754,39
754,482
854,4
854,5
854,35
854,92
854,442
854,400
854,276
705,3638
984,8802
269,1142
22,1403
325,1411
108,408
108,523
60,4139
241,3102
191,6937
902,10
902,7
705,496
962,896
461,9600
617,816
617,653
617,6791
29,2967
382,1999
179,121
671,362
910,665
558,8840
834,490
705,445
335,3581
541,264
46,638
294,2290
351,2496
351,1851
144,1121
834,7074
335,124
335,144
335,67
335,142
335,436
335,410
348,1060
163,5506
471,139
471,3512
471,3683
471,697
173,6471
335,217
241,1814
471,1427
471,357
471,620
471,241
471,2411
471,5636
621,4546
621,2706
621,6067
621,5646
621,1144
621,1897
621,3831
507,114
507,5364
591,7777
873,538
348,2742
241,421
241,139
241,2943
241,1334
795,3578
795,2860
795,515
795,306
823,2699
119,521
305,94
305,8323
55,930
55,291
194,5116
638,4887
638,329
351,906
305,92
305,65
862,2423
339,1190
163,192
163,307
150,6591
737,5418
46,135
326,2288
382,744
500,5245
163,2945
282,3468
282,2274
282,249
282,208
282,195
282,119
67,338
67,1917
119,5807
833,6327
612,68
612,1133
612,8957
612,9864
132,1235
910,289
756,39
756,110
756,135
756,165
756,188
612,7552
612,1231
612,2085
612,5180
612,8721
873,535
186,1031
186,595
306,4129
306,7138
306,4967
306,6471
306,4541
306,2162
306,2191
306,5104
306,2108
306,3248
306,3898
306,4729
306,4292
306,3881
306,8738
306,87
306,968
306,1494
306,1441
306,5657
306,7656
306,7386
306,6521
306,3459
67,1767
67,5320
67,8370
67,3008
455,377
455,3521
455,46
455,8754
455,7779
455,3356
437,2831
437,9650
608,1909
431,2114
431,2133
431,4039
512,98
512,2520
512,28
512,47
512,312
512,196
89,2598
572,5915
122,3903
122,6392
122,9460
344,1926
661,584
721,4336
721,3581
721,2584
721,8923
348,2363
382,9949
429,1011
429,3469
429,3621
429,3570
429,9743
429,1814
429,1670
467,4164
163,1462
163,377
465,1908
614,2444
477,1815
477,513
477,1146
477,494
477,5009
477,2177
477,6274
646,31
604,1720
614,378
431,139
431,3872
431,106
431,1639
431,1038
431,550
84,924
305,8124
416,924
251,649
251,462
251,687
851,1650
186,1184
437,1851
851,291
851,144
851,231
851,304
851,122
851,867
851,312
851,7285
851,657
851,6307
143,440
633,2708
633,924
614,881
495,1334
495,924
495,124
495,2449
686,4164
173,265
400,139
272,4351
272,1661
272,167
348,2402
272,6156
272,2903
272,4202
272,4296
272,7334
459,9163
143,1672
272,4541
163,2494
163,733
163,2693
272,4972
272,5978
272,4014
272,1657
272,234
272,360
272,474
272,572
272,1392
272,3498
67,2005
67,6096
392,445
67,208
441,6481
441,697
421,775
421,87
421,76
421,1393
582,3763
564,208
815,188
815,260
815,6825
815,127
815,2337
815,1873
815,303
873,8124
374,4827
442,7
442,87
442,178
442,167
392,9600
972,771
305,8846
880,8352
524,924
416,195
416,3847
892,924
575,47
575,649
150,135
437,839
201,3124
84,5628
84,6168
84,3866
309,7290
442,26
442,43
442,29
442,83
442,782
442,372
442,75
442,1457
442,50
442,903
442,248
442,855
442,130
442,154
442,714
442,804
442,770
442,102
442,1885
442,773
442,427
442,113
799,869
721,3321
439,1116
439,1443
402,3763
402,788
402,2479
402,2226
402,498
402,6425
67,3877
101,1598
185,128
962,185
201,6126
22,2500
201,9768
201,271
201,649
201,872
442,68
910,631
910,4967
67,133
305,2117
305,968
305,522
995,1121
163,312
305,265
459,5248
67,1030
135,3062
520,2598
456,166
612,2520
612,3427
67,1783
484,6932
484,5019
67,1300
655,3180
655,1532
655,1162
655,1761
655,3849
985,778
962,924
201,4202
32,118
32,261
32,3646
32,1509
32,11
166,619
669,1334
669,1115
339,8124
234,593
163,8643
615,307
615,9119
615,6425
615,6480
615,1114
192,198
442,3498
724,574
724,4013
724,2647
724,941
263,924
263,477
263,185
263,20
263,139
807,1599
807,195
807,396
807,482
39,899
39,2543
39,595
39,125
39,59
655,291
655,216
615,4898
752,94
572,2487
321,106
321,3425
321,8654
321,664
321,3519
321,1851
321,8655
321,185
321,822
321,3180
321,649
321,215
321,110
321,16
321,6329
321,8619
321,2831
321,1888
321,779
321,5101
910,775
848,106
848,290
848,128
848,208
848,2979
848,1576
192,8427
111,295
250,4427
250,195
250,8875
250,60
392,7339
421,9999
421,1404
192,111
192,1644
183,9264
572,535
67,3805
67,4970
67,5895
638,4205
638,2996
368,2496
368,1334
520,295
521,4429
483,6215
483,194
483,968
244,649
753,2496
581,3367
957,5765
341,856
970,1030
520,6848
705,114
211,1901
211,475
655,727
293,2499
283,20
893,2147
527,2543
838,323
214,6195
972,6636
817,924
615,70
977,5713
126,2496
423,1136
146,522
46,1105
46,2496
507,1587
507,333
507,6047
269,8051
756,421
960,625
960,8683
960,20
960,17
960,5182
960,771
960,3788
960,3208
960,128
960,1334
960,379
755,119
755,1136
755,1704
705,358
326,8923
545,6012
397,2424
397,5191
397,115
397,550
397,1144
397,1153
397,822
397,1055
889,435
747,1401
558,797
889,185
802,4566
638,1881
192,445
192,1334
283,295
283,185
283,249
283,1334
283,1024
283,17
283,98
283,201
283,2534
283,2251
283,445
283,139
283,3450
283,104
283,3237
67,2496
67,8100
461,6012
739,1462
970,2628
669,144
105,2285
105,1200
105,140
105,62
105,181
459,6952
67,906
67,1771
984,8957
163,1565
894,3568
67,5177
657,426
424,1575
278,188
442,649
294,2010
618,360
655,5274
972,1481
211,435
211,7013
230,193
230,779
230,820
230,396
873,6883
873,379
291,520
291,9658
910,514
910,618
910,563
910,652
558,754
263,9054
263,6475
263,8975
263,7777
263,215
263,3682
561,1942
707,787
875,273
875,1689
696,5348
234,6661
431,1231
431,2329
397,3953
459,822
459,1462
263,6191
447,20
875,8405
338,775
641,697
539,208
539,115
539,194
539,485
539,144
539,924
539,2085
539,265
539,4509
539,290
539,2496
539,1030
539,451
539,2253
539,2841
539,4671
60,194
442,249
211,1081
507,5127
507,5734
507,906
421,734
421,1815
421,4163
421,4555
421,4527
421,1839
128,2411
152,1050
655,69
426,5146
351,6168
459,39
628,166
29,115
374,295
335,8235
335,39
490,316
490,225
643,577
655,8337
977,193
762,2831
762,771
762,1051
67,1833
889,2636
172,6463
241,6090
795,7285
146,385
633,968
461,185
51,2239
51,2947
135,562
684,3775
696,7897
864,1011
696,537
293,1621
293,1415
553,4622
985,3442
241,249
689,1878
673,290
279,1678
664,2834
664,9084
664,142
664,217
664,2481
664,1967
948,743
948,62
707,55
341,3727
392,2575
392,1814
520,327
392,7708
341,2170
761,2869
761,198
878,1050
759,953
759,70
392,4346
696,195
696,2945
67,4164
263,2135
263,1030
263,2543
568,498
568,2321
568,3379
568,701
568,3763
568,948
568,1796
568,67
568,467
568,7002
568,14
568,94
568,233
568,520
568,485
95,473
889,340
95,4232
734,2867
734,8747
609,638
609,2496
211,69
392,797
368,867
755,677
755,6712
967,178
967,2586
807,6826
977,4464
977,4994
977,1256
350,5424
979,249
46,87
795,2524
309,537
306,1334
306,3603
306,1717
105,3644
341,1050
341,914
382,537
96,5208
823,808
211,527
211,563
326,1509
294,3308
294,377
967,2555
988,6288
967,8517
967,211
967,1926
655,39
655,110
655,135
655,165
655,188
655,6738
655,3450
635,333
734,8290
673,1961
673,272
673,1133
673,212
673,669
673,515
673,47
673,89
673,518
673,122
933,417
933,255
933,1710
933,1552
40,385
892,2005
892,192
823,4083
823,34
662,697
662,3038
200,440
200,2207
459,2916
459,319
459,309
459,486
459,187
459,2187
459,2852
759,68
759,54
294,7001
46,535
487,916
487,2298
313,1928
39,1570
128,1660
245,291
305,1316
753,2388
529,766
783,6883
783,1587
783,273
211,631
211,558
507,869
732,4413
326,144
967,2612
609,2334
448,39
30,3444
30,5880
689,665
689,1090
263,2449
263,284
643,190
967,2252
69,7517
135,8286
742,5301
742,3120
742,471
742,177
742,341
742,255
742,547
742,181
742,1204
742,16
742,2515
742,3779
742,8984
742,167
742,322
742,283
742,2170
742,405
742,11
742,132
742,417
742,156
742,3428
742,300
742,67
742,440
742,3718
742,1256
742,523
742,3683
742,5072
742,92
742,619
742,537
742,2357
742,1972
742,124
742,7770
742,7249
742,9833
742,6453
742,7205
742,4197
742,1586
742,985
742,1727
305,1800
313,9172
412,1312
412,271
412,325
460,3161
460,3116
460,477
460,3777
460,8151
460,185
460,34
460,156
46,1761
46,771
460,8615
460,5489
460,2987
460,3901
460,525
460,8573
460,4048
251,6215
889,1217
608,295
545,34
655,3751
39,188
484,1393
263,5595
834,480
834,5661
834,3086
305,3222
617,6603
910,816
910,139
932,20
617,216
9,139
9,638
9,2630
309,1674
754,74
754,275
754,634
754,377
754,1268
754,1
754,17
754,20
754,192
754,307
754,396
754,3028
754,133
448,34
481,7012
481,480
454,2441
454,2869
454,1873
696,7001
263,3807
67,110
957,5678
524,723
205,10
205,63
205,354
205,138
205,2297
313,4537
47,4282
56,896
56,2449
56,4967
56,2543
40,688
56,3946
532,139
705,374
313,5540
313,614
313,3638
313,3609
985,822
910,2413
382,1761
382,6184
442,3711
442,3626
957,956
277,188
739,368
739,480
886,1851
886,9102
886,8045
886,4418
46,2288
873,160
403,4977
403,1460
873,2412
970,6168
655,8977
655,4836
608,669
608,119
608,150
608,47
608,421
608,1184
403,46
403,249
532,405
532,261
594,7486
594,421
662,6384
313,2286
294,2051
442,2496
294,4697
294,825
144,5012
552,591
552,6366
552,289
552,883
754,290
318,4216
318,3254
318,3036
318,4031
318,507
318,1404
318,139
318,124
318,485
318,762
318,9021
318,16
318,1537
313,7593
313,9716
639,2680
617,4140
747,4366
807,741
522,9222
522,1154
532,127
532,4624
552,7416
552,3581
552,301
552,55
552,410
552,934
707,1201
881,265
292,69
6,687
734,323
244,1090
244,1
892,8019
614,6804
873,1024
454,1660
454,4958
454,4064
454,185
657,3915
880,135
397,430
397,1557
734,816
734,185
402,290
56,9054
434,9490
757,1125
757,290
757,128
757,5482
757,1301
757,1733
757,1902
757,3300
757,9484
313,1365
838,165
532,1060
143,906
761,225
761,3088
761,3212
761,779
761,4104
761,8019
761,8977
705,787
259,6505
67,1107
67,820
67,620
67,2612
400,7143
441,2487
441,185
441,1300
441,925
441,1256
441,467
441,329
766,1245
766,963
766,1037
766,4818
967,5910
133,2268
647,482
670,188
670,1121
670,1319
670,6049
670,436
670,4614
670,127
670,290
280,771
484,426
565,3048
241,2507
657,4020
416,8960
655,1655
757,5467
952,39
952,502
952,3809
952,5204
952,4325
952,5464
952,4432
952,7010
952,5773
952,5976
952,7781
952,7931
952,7813
952,8077
952,9741
705,723
886,5187
454,5191
454,160
454,4419
454,4605
454,4983
670,5620
670,1739
341,109
572,1657
769,208
827,1557
827,2953
827,1767
392,9096
351,816
351,1030
313,6863
654,2294
654,708
654,2004
654,98
646,51
553,6195
553,1214
768,265
350,110
425,31
425,808
128,2144
441,7623
431,515
431,4555
69,4613
459,3335
433,5698
384,3683
326,745
305,2496
305,7105
671,351
76,4502
280,1439
462,6
785,1290
507,3268
507,225
967,8019
641,4164
459,385
459,9309
667,142
667,642
667,440
667,3734
667,5053
667,5208
667,208
667,3893
667,2263
667,2459
667,8932
667,1411
667,177
985,867
757,792
889,3626
971,110
12,1
12,124
621,2701
652,771
910,663
910,6485
889,6275
910,1238
910,982
604,775
604,3523
201,167
350,2560
280,4792
668,1369
471,4091
471,1190
889,993
56,385
341,1119
341,1249
341,1362
199,482
405,2833
970,638
693,1368
693,795
693,35
693,139
693,8074
693,793
693,223
693,802
693,2210
693,142
693,901
693,3737
693,6804
693,2481
693,1313
693,2498
693,5625
693,1331
693,3849
693,1021
693,1162
693,256
693,316
693,973
693,1060
693,2661
693,2357
693,2618
693,1460
693,9514
693,1441
693,77
693,369
693,8982
693,1732
693,501
693,1410
693,1058
693,1381
693,769
693,474
693,2500
693,5549
693,1141
693,8913
693,2797
754,30
754,8230
604,3296
241,6117
277,2496
277,1557
277,1334
277,1439
95,820
696,8313
696,9939
46,1439
39,8404
39,20
39,17
509,2207
509,2833
509,106
509,869
509,36
509,236
604,2496
351,6474
69,4020
815,2064
815,746
967,1597
967,973
910,1179
579,7233
766,2252
908,779
150,192
522,9720
696,7486
696,1164
635,69
469,3555
350,574
705,779
222,790
222,3399
604,3683
277,3307
431,537
222,128
222,7251
132,5495
828,2496
132,5604
892,2943
892,121
431,8385
12,2893
12,1471
705,482
447,5133
811,185
421,1030
465,3243
668,2664
828,5942
368,194
799,8731
799,1587
799,1051
799,1361
200,6157
421,300
421,91
421,316
421,4759
421,6921
421,2980
350,24
984,6413
984,9263
186,3566
186,819
732,34
573,1439
573,8957
573,522
573,149
163,30
163,1928
984,4685
250,8235
250,4660
250,591
250,139
250,1030
250,338
250,381
250,4694
305,185
573,1281
277,1050
593,3580
593,5458
593,8740
220,426
220,4079
271,6140
873,47
593,30
505,6688
362,8124
617,272
295,102
967,111
407,5942
195,2029
195,1268
10,5254
10,5104
397,9240
604,87
967,710
522,4504
397,6781
967,662
347,233
347,2177
119,1537
635,816
326,494
326,1281
862,316
558,6032
469,3427
469,5191
469,7848
469,968
234,1588
234,1201
181,881
593,137
933,1597
633,7771
442,4089
972,190
280,4838
945,2496
945,34
945,99
945,843
945,8891
804,4979
804,4216
10,662
10,1439
382,6453
292,4130
211,3783
211,5703
657,144
668,4704
522,6928
747,701
747,42
747,1454
747,4537
747,129
747,198
747,1887
747,2370
747,71
747,1280
747,95
747,7
747,133
747,257
747,65
747,121
747,446
747,3751
747,7942
747,7518
747,53
747,89
747,1153
747,197
747,346
747,1162
747,3335
747,1761
747,2444
747,2934
747,4309
747,2661
747,1516
747,619
747,3361
747,3495
747,5786
747,8736
195,476
902,16
862,47
889,837
572,1214
84,8818
84,342
84,5407
241,30
294,4130
294,4392
294,2089
758,674
758,973
397,6754
272,7777
134,522
591,34
10,1281
645,2297
220,5341
186,1712
522,3519
271,313
271,1990
271,567
294,2831
448,4609
67,2621
558,225
862,1281
585,567
585,342
29,1084
220,241
641,4354
655,5589
421,5453
293,792
646,265
67,816
646,445
785,13
785,371
785,268
785,382
785,9600
785,5177
326,2027
67,167
143,313
185,649
654,5942
654,3703
654,516
654,7008
654,9864
654,658
654,7874
654,948
785,2102
785,442
305,268
305,323
305,113
815,472
278,225
278,265
278,41
278,1361
582,185
892,6609
889,8935
733,225
889,4755
668,4685
847,6878
847,3299
261,7079
785,682
967,5551
782,6105
782,5407
509,5688
995,614
20,7628
393,212
582,474
305,649
754,342
220,592
433,17
623,8169
972,8960
972,8230
558,742
972,290
305,5407
56,4635
261,380
305,1281
984,1439
984,9860
984,1309
986,9885
986,6199
460,586
326,8600
326,45
326,906
326,1978
326,516
705,2620
305,1334
977,244
105,9525
105,9609
335,1216
612,1055
612,382
612,167
612,1888
647,144
647,208
222,522
384,6090
384,3335
384,374
785,1522
671,342
673,3579
673,6866
673,8384
102,916
785,658
785,407
785,1238
785,572
660,312
305,19
7,215
7,1322
910,7649
172,1069
277,68
277,5320
277,2018
907,649
67,342
294,2440
294,1310
505,522
505,5027
505,2421
505,4435
505,4426
505,1491
10,1851
421,7382
421,2777
421,208
421,249
421,148
84,2018
84,1462
84,850
84,4354
359,1307
977,113
684,135
684,165
684,188
88,4418
88,8045
88,6980
309,5603
633,3427
633,5191
558,215
352,1517
758,7708
758,4058
758,692
643,4828
306,8974
305,47
608,550
608,217
823,7
191,659
244,217
823,522
269,1439
294,2188
243,87
211,1054
410,54
305,322
689,2664
276,342
276,284
769,172
31,94
31,584
31,1682
31,3417
326,7495
326,1928
593,3504
593,779
593,3156
558,313
200,5449
84,7963
609,1455
609,1000
628,3305
144,6474
785,400
785,2516
423,1078
423,3911
977,70
716,6307
716,657
650,8653
352,342
352,745
970,1790
351,4116
351,4838
716,342
716,4477
716,3227
874,1195
10,385
503,1281
668,122
668,6125
520,4624
520,1281
109,1055
761,5664
761,6971
392,1012
421,1814
421,385
220,758
220,2841
220,3933
220,2661
220,3915
220,5605
873,244
509,8121
84,682
785,2954
768,1739
507,4363
507,1334
507,2107
507,4110
507,7458
507,6895
277,1307
277,8124
490,2866
490,4810
490,2170
490,745
490,2922
490,12
490,124
490,131
490,522
680,1302
716,265
305,1142
565,3683
972,6474
972,5698
292,30
564,1970
331,2885
398,591
398,1007
398,3335
398,619
398,4394
398,45
305,816
305,4635
305,7401
472,550
472,284
472,5787
93,648
650,1239
144,850
144,1195
135,89
254,7592
869,2284
67,42
970,1307
984,745
815,5777
67,2350
67,421
67,438
81,1105
754,1610
754,185
754,6328
517,5666
186,395
33,185
56,8867
56,2787
102,385
669,537
977,1281
564,1281
47,4216
47,8329
47,1281
47,45
962,816
962,2018
888,1928
888,1657
888,2079
888,8323
888,662
888,948
888,3338
865,3898
754,1012
734,8298
734,8100
838,147
838,6
975,111
975,787
975,1162
975,1007
975,238
975,2615
975,7031
975,1115
975,2044
975,183
975,6902
975,132
128,7396
609,8658
102,2071
437,821
783,137
572,4354
309,8658
67,1190
931,1790
503,2000
573,1307
220,2226
220,3581
993,6191
163,8948
993,291
707,189
707,45
33,3300
33,208
33,677
97,68
553,7486
553,658
553,9025
305,1005
305,537
305,1621
493,4354
877,1660
61,217
56,8498
56,1195
56,2334
493,2207
305,196
827,7401
742,128
742,3307
742,268
742,104
742,9621
742,1061
285,874
577,208
577,649
993,682
558,1381
558,1153
417,1455
417,5407
431,208
279,1467
279,2833
279,9539
279,481
484,516
943,124
943,7848
943,7366
873,3074
517,3111
517,6169
517,637
421,115
785,1237
785,133
785,2071
888,2543
804,1848
919,3805
919,4970
919,5895
350,4725
493,8271
830,4540
668,816
668,1281
821,9830
45,342
827,467
878,12
889,2507
878,149
878,1767
172,2316
956,45
507,255
507,1839
507,68
507,342
507,851
734,3338
417,430
417,638
362,816
362,3566
362,567
362,121
975,2248
292,6287
244,3227
244,7155
650,382
827,2051
827,6036
821,9196
821,1661
821,1012
135,3941
46,3472
